Store Name,EAN/PLU,Root Article Code,LU,LV,SV Code,Description,Must Stock,Delisted,Store Selling Price,Cost Price,Vat,Case Qty,Margin %,DRS,Supplier,Article Linking
241 - RIALTO - O'LEARY,032134265062,1786033,PCK,0,0,WARHEADS,N,,3.50,19.25,23.00%,10,32.35%,N,LAS - LOCAL STORE AMBIENT - 1LOC_SUP,
241 - RIALTO - O'LEARY,87138009,1788383,PCK,0,0,TJBF SURPRISE MIX 28GRM,N,,1.09,13.76,23.00%,20,22.36%,N,AMBIENT - AMBIENT MRPI - 1AMBIENT,
241 - RIALTO - O'LEARY,4001686372586,1815994,PCK,0,0,HARIBO MEGA ROULETTE JELLIES 45GRM,N,,1.15,16.21,23.00%,40,56.66%,N,AMBIENT - AMBIENT MRPI - 1AMBIENT,
241 - RIALTO - O'LEARY,8713600637577,1840442,PCK,0,0,LOL FLOWER CANDY TRAY 145GRMX12,N,,8.00,55.00,23.00%,12,29.53%,N,606 - SHELTON DISTRIBUTERS LTD - 1CB_EURY,
241 - RIALTO - O'LEARY,4000512008903,1840566,PCK,0,0,TROLLI BIG JELLY BURGER 50GRM,N,,1.70,23.58,23.00%,24,28.91%,N,606 - SHELTON DISTRIBUTERS LTD - 1CB_EURY,
241 - RIALTO - O'LEARY,986224,1840654,PCK,0,0,TROLLI BIG BURGER HOD 50GRM,N,,1.70,176.85,23.00%,180,28.91%,N,606 - SHELTON DISTRIBUTERS LTD - 1CB_EURY,
241 - RIALTO - O'LEARY,5391521572394,1865455,PCK,0,0,RETRO SWEETS JELLY BABIES,N,,2.19,22.50,23.00%,18,29.79%,N,BTG - BOTANIC MARKETING LTD - 1LOC_SUP,
241 - RIALTO - O'LEARY,5011061115331,1881966,PCK,0,0,ZED SOUR JAWBREAKER 33GRM,N,,1.20,20.63,23.00%,30,29.51%,N,AMBIENT - AMBIENT MRPI - 1AMBIENT,
241 - RIALTO - O'LEARY,5011061115324,1881966,PCK,1,1,ZED STRAWBERRY JAWBREAKER 33GRM,N,,1.20,20.63,23.00%,30,29.51%,N,AMBIENT - AMBIENT MRPI - 1AMBIENT,
241 - RIALTO - O'LEARY,5010478477896,1882645,PCK,0,0,SWIZZELS LOVE HEARTS LIPSTICK 6GRM,N,,0.45,14.30,23.00%,60,34.86%,N,AMBIENT - AMBIENT MRPI - 1AMBIENT,
241 - RIALTO - O'LEARY,5391521572448,1958039,PCK,0,0,RETRO SWEETS ASSORTED 150GRM,N,,2.20,1.14,23.00%,1,36.26%,N,LAS - LOCAL STORE AMBIENT - 1LOC_SUP,
241 - RIALTO - O'LEARY,5099520001227,1008945,PCK,0,0,CAFFREYS SNOWBALLS 30GRM,N,,1.05,17.30,23.00%,36,43.71%,N,AMBIENT - AMBIENT MRPI - 1AMBIENT,
241 - RIALTO - O'LEARY,5010511473687,1350330,PCK,0,0,BARRATTS FLUMPS 20GRM,N,,0.80,15.88,23.00%,50,51.17%,N,AMBIENT - AMBIENT MRPI - 1AMBIENT,
241 - RIALTO - O'LEARY,5391502096338,1411981,PCK,2,0,CAFFREYS TEA CAKES 25GRM,Y,,0.80,9.75,23.00%,24,37.54%,N,ROF - FINI SWEETS IRELAND LTD - 1CB_EURY,*
241 - RIALTO - O'LEARY,5099286009888,1564079,PCK,0,0,ROSE MALLOW BITES 170GRM,N,,2.50,29.12,23.00%,18,20.41%,N,610 - ROSE CONFECTIONERY CO LTD - 1CB_EURY,
241 - RIALTO - O'LEARY,5099286009864,1564082,PCK,0,0,ROSE SNOW BITES 168GRM,Y,,3.00,29.12,23.00%,18,33.67%,N,610 - ROSE CONFECTIONERY CO LTD - 1CB_EURY,*
241 - RIALTO - O'LEARY,5099286009871,1566050,PCK,0,0,ROSE COCONUT BITES 170GRM,N,,3.00,29.12,23.00%,18,33.67%,N,610 - ROSE CONFECTIONERY CO LTD - 1CB_EURY,
241 - RIALTO - O'LEARY,5099286010440,1666972,PCK,0,0,ROSE COCONUT ROLLS 24PK,N,,2.30,1.10,23.00%,1,41.17%,N,610 - ROSE CONFECTIONERY CO LTD - 1LOC_SUP,
241 - RIALTO - O'LEARY,5099286010518,1671256,PCK,0,0,BAKERY BITES TEA CAKES,N,,3.00,23.41,23.00%,18,46.68%,N,610 - ROSE CONFECTIONERY CO LTD - 1LOC_SUP,
241 - RIALTO - O'LEARY,8710497961280,1692930,PCK,0,0,FRISIA PARTY MALLOWS 300GRM,N,,3.75,27.21,23.00%,12,25.63%,N,610 - ROSE CONFECTIONERY CO LTD - 1CB_EURY,
241 - RIALTO - O'LEARY,8710497962010,1692930,PCK,1,1,FRISIA PARTY MALLOWS 300GRM,N,,5.00,18.30,23.00%,6,24.97%,N,610 - ROSE CONFECTIONERY CO LTD - 1CB_EURY,
241 - RIALTO - O'LEARY,5099286010907,1753999,PCK,0,0,ROSE CHOC WAFERS 128G,N,,3.00,1.25,23.00%,1,48.75%,N,LAS - LOCAL STORE AMBIENT - 1LOC_SUP,
241 - RIALTO - O'LEARY,5906881427125,1784541,PCK,0,0,DISNEY FROZEN SURPRISE CAPSULE,N,,1.60,0.82,23.00%,24,97.37%,N,610 - ROSE CONFECTIONERY CO LTD - 1LOC_SUP,
241 - RIALTO - O'LEARY,5099286010501,1793118,PCK,0,0,THE SNOWMAN SNOW CREAMS,N,,2.99,40.00,23.00%,24,31.44%,N,LAS - LOCAL STORE AMBIENT - 1LOC_SUP,
241 - RIALTO - O'LEARY,5099286011058,1831249,PCK,0,0,SLUSH PUPPIE CREAM PIES,N,,2.50,1.30,23.00%,1,36.04%,N,LAS - LOCAL STORE AMBIENT - 1LOC_SUP,
241 - RIALTO - O'LEARY,5056192402868,1843643,PCK,0,0,THE SNOWMAN MALLOW POP,N,,1.50,0.60,23.00%,1,50.80%,N,LAS - LOCAL STORE AMBIENT - 1LOC_SUP,
241 - RIALTO - O'LEARY,5099286011720,1951486,PCK,0,0,ROSE MALLOW BITES,N,,2.50,19.41,23.00%,15,36.34%,N,LAS - LOCAL STORE AMBIENT - 1LOC_SUP,
241 - RIALTO - O'LEARY,5099286011744,1951896,PCK,0,0,MALLOW BITES,N,,2.50,1.31,23.00%,1,35.55%,N,LAS - LOCAL STORE AMBIENT - 1LOC_SUP,
241 - RIALTO - O'LEARY,5099286011737,1954065,PCK,0,0,ROSE MALLOW BISCUIT BITES,N,,2.50,19.65,23.00%,15,35.55%,N,LAS - LOCAL STORE AMBIENT - 1LOC_SUP,
241 - RIALTO - O'LEARY,5099286001790,1004167,PCK,0,0,LOLLIPOP 1PCE,Y,,0.10,9.75,23.00%,150,20.05%,N,610 - ROSE CONFECTIONERY CO LTD - 1CB_EURY,*
241 - RIALTO - O'LEARY,8437001799084,1016712,PCK,0,0,BRAIN LICKER 60MLS,N,,1.90,12.41,23.00%,12,33.05%,N,610 - ROSE CONFECTIONERY CO LTD - 1CB_EURY,
241 - RIALTO - O'LEARY,8437001799688,1016712,PCK,2,2,BRAIN LICKER SOUR APPLE&CHERY DRINK 60MLS,N,,1.90,12.88,23.00%,12,30.52%,N,610 - ROSE CONFECTIONERY CO LTD - 1CB_EURY,
241 - RIALTO - O'LEARY,5011053012822,1021989,PCK,0,0,BAZOOKA PUSH POP FLIP 25GRM,N,,3.25,22.64,23.00%,12,28.60%,N,AMBIENT - AMBIENT MRPI - 1AMBIENT,
241 - RIALTO - O'LEARY,5023274045886,1024168,PCK,0,0,BARRETTS DIP DABS 23GRM,N,,1.15,25.54,23.00%,50,45.37%,N,AMBIENT - AMBIENT MRPI - 1AMBIENT,
241 - RIALTO - O'LEARY,5011053014451,1024793,PCK,0,0,BZKA MEGA MOUTH 23GRM,N,,3.00,22.63,23.00%,12,22.68%,N,AMBIENT - AMBIENT MRPI - 1AMBIENT,
241 - RIALTO - O'LEARY,8437001799213,1026892,PCK,0,0,LICKEDY LIPS 60MLS,N,,1.90,12.41,23.00%,12,33.05%,N,610 - ROSE CONFECTIONERY CO LTD - 1CB_EURY,
241 - RIALTO - O'LEARY,9044400912571,1028665,PCK,1,0,PEZ FRUIT REFILL 8 PACK 68GRM,N,,2.20,23.58,23.00%,18,26.76%,N,606 - SHELTON DISTRIBUTERS LTD - 1CB_EURY,
241 - RIALTO - O'LEARY,9044400919938,1028665,PCK,2,1,PEZ FIZZY REFILL 8 PACK 68GRM,Y,,2.20,23.58,23.00%,18,26.76%,N,606 - SHELTON DISTRIBUTERS LTD - 1CB_EURY,*
241 - RIALTO - O'LEARY,5099286007990,1029794,PCK,1,1,ROSE DOUBLE SPRAY 50GRM,N,,1.80,15.99,23.00%,15,27.16%,N,610 - ROSE CONFECTIONERY CO LTD - 1CB_EURY,
241 - RIALTO - O'LEARY,1034238,,PCK,0,0,LUTTI TUTTI FRUITI TUBBLE GUM 35GRM,Y,,0.87,22.60,23.00%,36,11.24%,N,LAS - LOCAL STORE AMBIENT - 1LOC_SUP,
241 - RIALTO - O'LEARY,64532,1041922,PCK,0,0,LOLLY 1PCE,N,,0.20,0.10,23.00%,1,38.50%,N,LAS - LOCAL STORE AMBIENT - 1LOC_SUP,
241 - RIALTO - O'LEARY,9044400848009,1044550,PCK,0,0,PEZ DISPENSER 1+2 REFILLS 17GRM,N,,2.75,19.65,23.00%,12,26.76%,N,606 - SHELTON DISTRIBUTERS LTD - 1CB_EURY,
241 - RIALTO - O'LEARY,50769735,1051041,PCK,0,0,JELLY BEAN ROLL 27GRM,N,,0.80,18.99,23.00%,48,39.17%,N,ROR - ROBERT ROBERTS LTD (VALEO) (AMB) - 1LOC_SUP,
241 - RIALTO - O'LEARY,5011053013591,1211925,PCK,4,0,BZKA JUICY DROP POP 26GRM,N,,3.00,22.63,23.00%,12,22.68%,N,AMBIENT - AMBIENT MRPI - 1AMBIENT,
241 - RIALTO - O'LEARY,5391516080019,1274288,PCK,0,0,TUBS SWEETS 150GRM,Y,,4.00,1.50,23.00%,1,53.88%,N,HRF - HR FOODS LTD (CHILL & CB) - 1CB_EURY,*
241 - RIALTO - O'LEARY,796554905396,1274288,PCK,4,4,TUBS SWEETS COLA CUBES 165GRM,N,,4.00,1.50,23.00%,1,53.88%,N,HRF - HR FOODS LTD (CHILL & CB) - 1CB_EURY,
241 - RIALTO - O'LEARY,796554905464,1274288,PCK,6,6,TUBS SWEETS FIZZY FRUIT RINGS 150GRM,N,,4.00,1.50,23.00%,1,53.88%,N,HRF - HR FOODS LTD (CHILL & CB) - 1CB_EURY,
241 - RIALTO - O'LEARY,796554905426,1274288,PCK,9,9,TUBS SWEETS VANILLA FUDGE 165GRM,N,,4.00,1.50,23.00%,1,53.88%,N,HRF - HR FOODS LTD (CHILL & CB) - 1CB_EURY,
241 - RIALTO - O'LEARY,796554776224,1274288,PCK,12,12,TUBS SWEETS RHUBARB & CUSTARD 155GRM,N,,4.00,1.50,23.00%,1,53.88%,N,HRF - HR FOODS LTD (CHILL & CB) - 1CB_EURY,
241 - RIALTO - O'LEARY,796554905457,1274288,PCK,14,14,TUBS SWEETS RAINBOW BELTS 120GRM,N,,4.00,1.50,23.00%,1,53.88%,N,HRF - HR FOODS LTD (CHILL & CB) - 1CB_EURY,
241 - RIALTO - O'LEARY,796554905488,1274288,PCK,15,15,TUBS SWEETS FIZZY PEACH HEARTS 150GRM,N,,4.00,1.50,23.00%,1,53.88%,N,HRF - HR FOODS LTD (CHILL & CB) - 1CB_EURY,
241 - RIALTO - O'LEARY,796554776255,1274288,PCK,16,16,TUBS SWEETS FRUIT JELLIES 165GRM,N,,4.00,1.50,23.00%,1,53.88%,N,HRF - HR FOODS LTD (CHILL & CB) - 1CB_EURY,
241 - RIALTO - O'LEARY,796554905327,1274288,PCK,17,17,TUBS SWEETS GIANT STRAWBERRIES 150GRM,N,,4.00,1.50,23.00%,1,53.88%,N,HRF - HR FOODS LTD (CHILL & CB) - 1CB_EURY,
241 - RIALTO - O'LEARY,796554776262,1274288,PCK,18,18,TUBS SWEETS ICED CARAMELS 155GRM,N,,4.00,1.50,23.00%,1,53.88%,N,HRF - HR FOODS LTD (CHILL & CB) - 1CB_EURY,
241 - RIALTO - O'LEARY,796554905297,1274288,PCK,19,19,TUBS SWEETS JELLY BABIES 155GRM,N,,4.00,1.50,23.00%,1,53.88%,N,HRF - HR FOODS LTD (CHILL & CB) - 1CB_EURY,
241 - RIALTO - O'LEARY,796554905495,1274288,PCK,20,20,TUBS SWEETS PEAR DROPS 150GRM,N,,4.00,1.50,23.00%,1,53.88%,N,HRF - HR FOODS LTD (CHILL & CB) - 1CB_EURY,
241 - RIALTO - O'LEARY,796554776248,1274288,PCK,21,21,TUBS SWEETS NEON FIZZY WORMS 155GRM,N,,4.00,1.50,23.00%,1,53.88%,N,HRF - HR FOODS LTD (CHILL & CB) - 1CB_EURY,
241 - RIALTO - O'LEARY,796554776279,1274288,PCK,22,22,TUBS SWEETS MINI FRIED EGGS 150GRM,N,,4.00,1.50,23.00%,1,53.88%,N,HRF - HR FOODS LTD (CHILL & CB) - 1CB_EURY,
241 - RIALTO - O'LEARY,796554905365,1274288,PCK,25,25,TUBS SWEETS LIQUORICE ALLSORTS 155GRM,N,,4.00,1.50,23.00%,1,53.88%,N,HRF - HR FOODS LTD (CHILL & CB) - 1CB_EURY,
241 - RIALTO - O'LEARY,796554905259,1274288,PCK,26,26,TUBS SWEETS LEMON BONBONS 150GRM,N,,4.00,1.50,23.00%,1,53.88%,N,HRF - HR FOODS LTD (CHILL & CB) - 1CB_EURY,
241 - RIALTO - O'LEARY,796554776286,1274288,PCK,28,28,TUBS SWEETS JELLY COLA 150GRM,N,,4.00,1.50,23.00%,1,53.88%,N,HRF - HR FOODS LTD (CHILL & CB) - 1CB_EURY,
241 - RIALTO - O'LEARY,796554905419,1274288,PCK,29,29,TUBS SWEETS COUGH DROPS 165GRM,N,,4.00,1.50,23.00%,1,53.88%,N,HRF - HR FOODS LTD (CHILL & CB) - 1CB_EURY,
241 - RIALTO - O'LEARY,796554905334,1274288,PCK,30,30,TUBS SWEETS DOLLY MIXTURES,N,,4.00,1.50,23.00%,1,53.88%,N,HRF - HR FOODS LTD (CHILL & CB) - 1CB_EURY,
241 - RIALTO - O'LEARY,796554905358,1274288,PCK,31,31,TUBS SWEETS FIZZY PEACH RINGS,N,,4.00,1.50,23.00%,1,53.88%,N,HRF - HR FOODS LTD (CHILL & CB) - 1CB_EURY,
241 - RIALTO - O'LEARY,796554905433,1274288,PCK,32,32,TUBS SWEETS GIANT FIZZY STRAWBERRY 150GRM,N,,4.00,1.50,23.00%,1,53.88%,N,HRF - HR FOODS LTD (CHILL & CB) - 1CB_EURY,
241 - RIALTO - O'LEARY,796554905341,1274288,PCK,33,33,TUBS SWEETS GREEN APPLE RINGS 140GRM,N,,4.00,1.50,23.00%,1,53.88%,N,HRF - HR FOODS LTD (CHILL & CB) - 1CB_EURY,
241 - RIALTO - O'LEARY,796554905440,1274288,PCK,34,34,TUBS SWEETS SOUR DUMMIES 165GRM,N,,4.00,1.50,23.00%,1,53.88%,N,HRF - HR FOODS LTD (CHILL & CB) - 1CB_EURY,
241 - RIALTO - O'LEARY,796554905310,1274288,PCK,35,35,TUBS SWEETS STRAWBERRY PENCILS 150GRM,N,,4.00,1.50,23.00%,1,53.88%,N,HRF - HR FOODS LTD (CHILL & CB) - 1CB_EURY,
241 - RIALTO - O'LEARY,8690146619215,1287385,PCK,0,0,BEBETO 1M BUBBLEGUM ROLL 40GRM,Y,,1.15,17.25,23.00%,24,23.13%,N,LAS - LOCAL STORE AMBIENT - 1LOC_SUP,
241 - RIALTO - O'LEARY,50500505,1333459,PCK,0,0,SWIZZ MEGA DBL LOLS TWIST WRAP 32GRM,N,,0.70,12.99,23.00%,36,36.60%,N,BRM - BR MARKETING LTD - 1CB_EURY,*
241 - RIALTO - O'LEARY,6939495515048,1380895,PCK,1,0,X-TREME BABY SUCKER 46.2GRM,N,,1.40,8.13,23.00%,12,40.48%,N,BTG - BOTANIC MARKETING LTD - 1CB_EURN,
241 - RIALTO - O'LEARY,6939495514959,1380899,PCK,1,0,X-TREME FAN CANDY NEW 41.6GRM,N,,1.40,8.13,23.00%,12,40.48%,N,BTG - BOTANIC MARKETING LTD - 1CB_EURN,
241 - RIALTO - O'LEARY,6939495512177,1380903,PCK,1,0,XTREME SPINNER CANDY 36.37GRM,N,,1.95,10.84,23.00%,16,57.27%,N,BTG - BOTANIC MARKETING LTD - 1CB_EURN,
241 - RIALTO - O'LEARY,5060221241601,1389398,PCK,0,0,BONDS ASSORTED KING TANGO SPRAY 105GRM,N,,1.00,6.80,23.00%,12,30.30%,N,LAS - LOCAL STORE AMBIENT - 1LOC_SUP,
241 - RIALTO - O'LEARY,6939495512962,1410727,PCK,1,0,X-TREME TWISTY TREATS 40.67GRM,N,,1.40,12.20,23.00%,18,40.45%,N,BTG - BOTANIC MARKETING LTD - 1CB_EURN,
241 - RIALTO - O'LEARY,5411011561032,1422509,PCK,0,0,FRISIA FLYING SAUCERS 1.25GRM,N,,0.15,9.14,23.00%,300,75.01%,N,610 - ROSE CONFECTIONERY CO LTD - 1CB_EURY,
241 - RIALTO - O'LEARY,5099529001150,1426871,PCK,0,0,MCGOWANS SOUVENIER ROCK 50GRM,N,,1.15,32.50,23.00%,50,30.48%,N,573 - ROBERT MCGOWAN & SON LTD - 1CB_EURY,
241 - RIALTO - O'LEARY,5011053021664,1432165,PCK,0,0,BAZOOKA RING POP 10GRM,N,,1.15,16.50,23.00%,24,26.47%,N,AMBIENT - AMBIENT MRPI - 1AMBIENT,
241 - RIALTO - O'LEARY,5011053021053,1432167,PCK,0,0,TOPPS TRIPLE POWER PUSH POP CANDY 34GRM,N,,3.35,22.97,23.00%,12,29.72%,N,AMBIENT - AMBIENT MRPI - 1AMBIENT,
241 - RIALTO - O'LEARY,6939495514980,1461562,PCK,0,0,X-TREME ICE CREAM GREEN APPLE,N,,2.25,1.04,23.00%,1,43.15%,N,BTG - BOTANIC MARKETING LTD - 1LOC_SUP,
241 - RIALTO - O'LEARY,5011053021800,1463467,PCK,0,0,BZKA JUICY DROP CHEWS 67G,N,,3.00,30.18,23.00%,16,22.66%,N,AMBIENT - AMBIENT MRPI - 1AMBIENT,
241 - RIALTO - O'LEARY,8002267000078,1477011,PCK,0,0,HOT WHEELS CHOCOLATE SURPRISE EGG 20GRM,N,,1.45,28.80,23.00%,36,32.14%,N,LAS - LOCAL STORE AMBIENT - 1LOC_SUP,
241 - RIALTO - O'LEARY,8002267100341,1479169,PCK,1,0,BARBIE CHOCOLATE SURPRISE EGG 20GRM,N,,1.85,25.56,23.00%,24,29.19%,N,610 - ROSE CONFECTIONERY CO LTD - 1CB_EURY,
241 - RIALTO - O'LEARY,80578604,1479169,PCK,2,1,PAW PATROL CHOCOLATE SURPRISE EGG 20GRM,N,,1.85,25.59,23.00%,24,29.11%,N,610 - ROSE CONFECTIONERY CO LTD - 1CB_EURY,
241 - RIALTO - O'LEARY,8002267100167,1479169,PCK,3,2,BLUEY CHOCOLATE SURPRISE EGG 20GRM,N,,1.89,25.76,23.00%,24,30.15%,N,610 - ROSE CONFECTIONERY CO LTD - 1CB_EURY,
241 - RIALTO - O'LEARY,5060221247177,1549884,PCK,1,1,ROSE BONKERS BANANA SPRAY 50MLS,N,,2.00,9.86,23.00%,9,32.62%,N,610 - ROSE CONFECTIONERY CO LTD - 1CB_EURY,
241 - RIALTO - O'LEARY,5060221248136,1549887,PCK,0,0,ROSE CANDY TOILET DIP & LICK 12GRM,N,,1.85,25.76,23.00%,24,28.64%,N,610 - ROSE CONFECTIONERY CO LTD - 1CB_EURY,
241 - RIALTO - O'LEARY,5060221249881,1553797,PCK,0,0,ROSE KING ALIEN SPRAY 80ML,N,,1.70,11.62,23.00%,12,29.94%,N,610 - ROSE CONFECTIONERY CO LTD - 1CB_EURY,
241 - RIALTO - O'LEARY,5060221249911,1553797,PCK,1,1,ROSE KING TANGO ROLLY 80MLS,Y,,1.70,11.63,23.00%,12,29.88%,N,610 - ROSE CONFECTIONERY CO LTD - 1CB_EURY,*
241 - RIALTO - O'LEARY,5056192409768,1553797,PCK,2,2,ROSE KING TANGO APPLE CANDY SPRAY 80ML,Y,,1.70,11.63,23.00%,12,29.88%,N,610 - ROSE CONFECTIONERY CO LTD - 1CB_EURY,*
241 - RIALTO - O'LEARY,6931925806542,1558305,PCK,0,0,JOHNY BEE BULLET ROLL 74.13GRM,N,,1.45,8.13,23.00%,12,42.53%,N,BTG - BOTANIC MARKETING LTD - 1CB_EURN,
241 - RIALTO - O'LEARY,6931722302049,1558468,PCK,1,0,JOHNY BEE XXXL SQUEEZE 134.61GRM,N,,1.70,9.39,23.00%,12,43.38%,N,BTG - BOTANIC MARKETING LTD - 1CB_EURN,
241 - RIALTO - O'LEARY,6931925805743,1562226,PCK,0,0,JOHNY BEE CRAZY ROLL GUM 28GRM,N,,0.60,6.30,23.00%,24,46.19%,N,BTG - BOTANIC MARKETING LTD - 1CB_EURN,
241 - RIALTO - O'LEARY,6931722303138,1564117,PCK,0,0,JOHNY BEE XXXL ROLL 159.18GRM,N,,1.70,9.39,23.00%,12,43.38%,N,BTG - BOTANIC MARKETING LTD - 1CB_EURN,
241 - RIALTO - O'LEARY,6931722303107,1571462,PCK,0,0,JOHNY BEE XXXL SPRAY 126GRM,N,,1.70,9.39,23.00%,12,43.38%,N,BTG - BOTANIC MARKETING LTD - 1CB_EURN,
241 - RIALTO - O'LEARY,6931722303169,1571470,PCK,0,0,JOHNY BEE FRUIT SPRAY 37.1GRM,N,,0.80,8.75,23.00%,24,43.95%,N,BTG - BOTANIC MARKETING LTD - 1CB_EURN,
241 - RIALTO - O'LEARY,5901986038108,1576310,PCK,0,0,MINIONS PLASTIC SURPRISE EGG 5.5GRM,N,,1.85,19.11,23.00%,18,29.41%,N,610 - ROSE CONFECTIONERY CO LTD - 1CB_EURY,
241 - RIALTO - O'LEARY,5901986031307,1576310,PCK,1,1,PAW PATROL PLASTIC SURPRISE EGG 5.5GRM,N,,1.85,19.20,23.00%,18,29.08%,N,610 - ROSE CONFECTIONERY CO LTD - 1CB_EURY,
241 - RIALTO - O'LEARY,5056192400635,1623657,PCK,2,2,CANDY CASTLE CLICK 2 LICK POP 24GRM,N,,1.70,11.63,23.00%,12,29.88%,N,610 - ROSE CONFECTIONERY CO LTD - 1CB_EURY,
241 - RIALTO - O'LEARY,5056192407306,1623657,PCK,3,3,CANDY CASTLE COLA ROLLER 60 MLS,Y,,1.90,16.10,23.00%,15,30.52%,N,610 - ROSE CONFECTIONERY CO LTD - 1CB_EURY,*
241 - RIALTO - O'LEARY,5056192407276,1623657,PCK,4,4,CANDY CASTLE CUTIE SWEET ROLLER 60 MLS,Y,,1.90,16.10,23.00%,15,30.52%,N,610 - ROSE CONFECTIONERY CO LTD - 1CB_EURY,*
241 - RIALTO - O'LEARY,5060221249393,1623657,PCK,5,5,CANDY CASTLE DUNK'N'DIP 40 GRM,Y,,1.90,21.93,23.00%,20,29.02%,N,610 - ROSE CONFECTIONERY CO LTD - 1CB_EURY,*
241 - RIALTO - O'LEARY,5056192411907,1623657,PCK,6,6,THE CANDY CASTLE CREW DUNK N DIP 55GRM,Y,,1.90,21.93,23.00%,20,29.02%,N,610 - ROSE CONFECTIONERY CO LTD - 1CB_EURY,*
241 - RIALTO - O'LEARY,6931722305521,1669761,PCK,0,0,BIG DIPPER GEL,N,,2.25,12.50,23.00%,12,43.06%,N,BTG - BOTANIC MARKETING LTD - 1LOC_SUP,
241 - RIALTO - O'LEARY,5411011320080,1692873,PCK,0,0,FRISIA FLYING SAUCERS CONE 45GRM,N,,2.00,48.83,23.00%,42,28.50%,N,610 - ROSE CONFECTIONERY CO LTD - 1CB_EURY,
241 - RIALTO - O'LEARY,5056192402691,1693016,PCK,0,0,TANGO SLITZ SPRAY & POWDER 80GRM,Y,,1.90,12.88,23.00%,12,30.52%,N,610 - ROSE CONFECTIONERY CO LTD - 1CB_EURY,*
241 - RIALTO - O'LEARY,987080,1714931,PCK,0,0,CANDY CHALKS,N,,1.00,0.37,23.00%,1,54.49%,N,BTG - BOTANIC MARKETING LTD - 1LOC_SUP,
241 - RIALTO - O'LEARY,8992741988735,1734601,PCK,1,0,GUMMI ZONE DOUNGHNUTS 11 GRM,N,,1.20,16.50,23.00%,24,29.53%,N,AMBIENT - AMBIENT MRPI - 1AMBIENT,
241 - RIALTO - O'LEARY,5906881427736,1745344,PCK,0,0,DISNEY MEGA SURPRISE CORNET CARS 25GRM,N,,4.09,2.60,23.00%,1,21.81%,N,610 - ROSE CONFECTIONERY CO LTD - 1CB_EURY,
241 - RIALTO - O'LEARY,5906881427729,1745344,PCK,1,1,DISNEY MEGA SURPRISE CORNET FROZEN 25GRM,N,,4.09,2.60,23.00%,1,21.81%,N,610 - ROSE CONFECTIONERY CO LTD - 1CB_EURY,
241 - RIALTO - O'LEARY,984103,1745344,PCK,2,2,DISNEY MEGA SURPRISE CORNET DISPLAY 25GRM,N,,4.07,46.83,23.00%,18,21.37%,N,610 - ROSE CONFECTIONERY CO LTD - 1CB_EURY,
241 - RIALTO - O'LEARY,5906881427743,1745344,PCK,3,3,DISNEY MEGA SURPRISE CORNET MICKEY 25GRM,N,,4.09,2.60,23.00%,1,21.81%,N,610 - ROSE CONFECTIONERY CO LTD - 1CB_EURY,
241 - RIALTO - O'LEARY,5901986038566,1745344,PCK,4,4,DISNEY MEGA SURPRISE CORNET MINIONS 25GRM,N,,4.09,2.60,23.00%,1,21.81%,N,610 - ROSE CONFECTIONERY CO LTD - 1CB_EURY,
241 - RIALTO - O'LEARY,5031396040351,1759537,PCK,1,0,CCF SPORTZ FLICKERZ 11GRM,N,,3.00,22.64,23.00%,12,22.65%,N,DELIST - DELISTED MRPI - 1AMBIENT,*
241 - RIALTO - O'LEARY,8714189100094,1769010,PCK,0,0,FRISIA ROCKET BALLS,N,,0.80,16.26,23.00%,50,50.00%,N,LAS - LOCAL STORE AMBIENT - 1LOC_SUP,
241 - RIALTO - O'LEARY,8714189100117,1769017,PCK,0,0,FRISIA ROCKET BALLS,N,,0.80,16.26,23.00%,50,50.00%,N,LAS - LOCAL STORE AMBIENT - 1LOC_SUP,
241 - RIALTO - O'LEARY,6970738800521,1774033,PCK,0,0,LOLLIPOP GEL CANDY,N,,2.25,1.04,23.00%,1,43.15%,N,LAS - LOCAL STORE AMBIENT - 1LOC_SUP,
241 - RIALTO - O'LEARY,5901986039174,1775883,PCK,0,0,MINIONS CANDY FLOSS TUB 20GRM,Y,,1.90,7.80,23.00%,12,57.92%,N,LAS - LOCAL STORE AMBIENT - 1LOC_SUP,
241 - RIALTO - O'LEARY,5901986031390,1775883,PCK,1,1,PAW PATROL CANDY FLOSS TUB 20GRM,N,,1.90,12.77,23.00%,12,31.11%,N,610 - ROSE CONFECTIONERY CO LTD - 1CB_EURY,
241 - RIALTO - O'LEARY,5901986031475,1775884,PCK,2,1,MINIONS SWEET WAFER PAPER 8GRM,N,,1.25,35.78,23.00%,50,29.58%,N,610 - ROSE CONFECTIONERY CO LTD - 1CB_EURY,
241 - RIALTO - O'LEARY,5056192406392,1777017,PCK,0,0,SLUSH PUPPIE SQUEEZEE CANDY 60GRM,N,,1.95,13.10,23.00%,12,31.14%,N,610 - ROSE CONFECTIONERY CO LTD - 1CB_EURY,
241 - RIALTO - O'LEARY,5056192409737,1777019,PCK,0,0,SLUSH PUPPIE SUPER CANDY SPRAY 80MLS,Y,,1.95,13.10,23.00%,12,31.14%,N,610 - ROSE CONFECTIONERY CO LTD - 1CB_EURY,*
241 - RIALTO - O'LEARY,5904310231527,1777763,PCK,0,0,JOHNNY BEE LAMP SRAY,N,,2.25,0.97,23.00%,1,46.97%,N,BTG - BOTANIC MARKETING LTD - 1LOC_SUP,
